chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If Jupiter is in Sayanavastha, the native will be weak, but will speak in whispers, be very tawny in complexion, will have prominent cheeks and will have fear from enemies.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Sayanavastha""}]","['core_self_vitality', 'health_risks_longevity', 'relationships']","['Identity & Personality', 'Mental & Emotional Health', 'Physical Health', 'Public Interaction']","['vitality_energy_levels', 'physical_appearance', 'disputes_conflicts', 'stress_anxiety']"
"If Jupiter be in Upavesanavastha, the native will be garrulous, very proud, be troubled by king and enemies and will have ulcers on his shanks, face and hands.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Upavesanavastha""}]","['core_self_vitality', 'health_risks_longevity', 'relationships']","['Identity & Personality', 'Physical Health', 'Public Interaction']","['self_identity_character', 'disputes_conflicts', 'general_health']"
"If Jupiter be in Netrapani Avastha, the native will be afflicted by diseases, devoid of wealth, fond of music and dances, libidinous, tawny in complexion and be attached to other castemen.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Netrapani Avastha""}]","['core_self_vitality', 'health_risks_longevity', 'home_property_vehicles', 'learning_education_creativity', 'relationships']","['Identity & Personality', 'Physical Health', 'Residence & Property', 'Romantic & Marriage', 'Skills & Creativity']","['general_health', 'debts_liabilities', 'arts_performance', 'intimacy_sexuality', 'physical_appearance']"
"If Jupiter be in Prakasanavastha, the native will enjoy virtues, be happy, splendorous and will visit places holy to Lord Krishna; if Jupiter in the said Avastha is exalted, the native will attain greatness among men, be equal to Kubera-the lord of wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Prakasanavastha""}, {""planet_name"": ""Jupiter"", ""state"": ""Prakasanavastha"", ""dignity"": ""exalted""}]","['career_public_life', 'core_self_vitality', 'travel_dharma_spirituality', 'wealth_assets_resources', 'yogas']","['Identity & Personality', 'Income & Earnings', 'Prominence & Governance', 'Strength & Success Yogas', 'Travel & Journeys']","['self_identity_character', 'pilgrimage_spiritual_travel', 'public_image_reputation', 'income_primary', 'dhana_yogas']"
"If Jupiter is in Gamanavastha, the native will be adventurous, be happy on account of friends, scholarly and endowed with various kinds of wealth and Vedic learning.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Gamanavastha""}]","['core_self_vitality', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Identity & Personality', 'Income & Earnings', 'Skills & Creativity', 'Social & Family Relations']","['self_identity_character', 'friendships_social_circle', 'intellectual_skills', 'income_primary', 'spiritual_learning']"
"If Jupiter be in Agamanavastha, excellent women and the goddess of wealth will never leave the native's abode.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Agamanavastha""}]","['relationships', 'wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Romantic & Marriage', 'Strength & Success Yogas']","['love_relationships', 'wealth_stability', 'dhana_yogas']"
"If Jupiter be in Sabhavastha, the native will attain comparability with Jupiter (the God of speech) in the matter of speech, be endowed with superior wealth, be rich with elephants, horses and chariots and be supremely learned.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Sabhavastha""}]","['home_property_vehicles', 'learning_education_creativity', 'wealth_assets_resources']","['Income & Earnings', 'Skills & Creativity', 'Vehicles & Movables']","['writing_expression', 'income_primary', 'luxury_possessions', 'vehicle_ownership', 'intellectual_skills']"
"If Jupiter be in Agamavastha, the native will be endowed with various conveyances, honours, various children, wife, friends and learning, be equal to a king, extremely noble, fond of literature and will take to a virtuous path.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Agamavastha""}]","['career_public_life', 'core_self_vitality', 'home_property_vehicles', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Prominence & Governance', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations', 'Vehicles & Movables']","['vehicle_ownership', 'public_image_reputation', 'children_relations', 'marriage_spouse', 'friendships_social_circle', 'intellectual_skills', 'authority_leadership', 'self_identity_character', 'spiritual_growth']"
"If Jupiter be in Bhojanavastha the native will always get excellent food and horses, elephants and chariots while the goddess of Lucre, will never leave his house.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Bhojanavastha""}]","['home_property_vehicles', 'wealth_assets_resources', 'yogas']","['Financial Dynamics', 'Strength & Success Yogas', 'Vehicles & Movables']","['luxury_possessions', 'vehicle_ownership', 'wealth_stability', 'dhana_yogas']"
"If Jupiter be in Nrityalipsavastha, the native will receive royal honours, be wealthy, endowed with knowledge of moral law and Tantras (a branch of learning dealing with magical or mystic formularies to attain superhuman powers), be supreme among the learned and be a great grammarian.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Nrityalipsavastha""}]","['career_public_life', 'learning_education_creativity', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Income & Earnings', 'Prominence & Governance', 'Skills & Creativity']","['public_image_reputation', 'income_primary', 'spiritual_learning', 'intellectual_skills']"
"If Jupiter be in Kautukavastha, the native will be curious in disposition, very rich, will shine like the Sun in his circles, be exceedingly kind, be happy, honoured by the kings, endowed with sons, wealth and just disposition, be very strong and be a scholar in the king's court.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Kautukavastha""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Physical Health', 'Prominence & Governance', 'Skills & Creativity', 'Social & Family Relations']","['self_identity_character', 'income_primary', 'public_image_reputation', 'children_relations', 'vitality_energy_levels', 'intellectual_skills', 'politics_public_service']"
"If Jupiter be in Nidravastha, the native will be foolish in all his undertakings, will suffer irredeemable penury and will be devoid of righteous acts.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Nidravastha""}]","['home_property_vehicles', 'learning_education_creativity', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Residence & Property', 'Skills & Creativity']","['intellectual_skills', 'debts_liabilities', 'spiritual_growth']"
"If Jupiter is in Sayanavastha, the native will be fair in complexion but will suffer from colic pains.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Sayanavastha""}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['physical_appearance', 'general_health']"
"This Avastha of Jupiter placed in the ascendant, 7th or 10th will, however, give wealth and scholarship.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Sayanavastha"", ""house"": 1}, {""planet_name"": ""Jupiter"", ""state"": ""Sayanavastha"", ""house"": 7}, {""planet_name"": ""Jupiter"", ""state"": ""Sayanavastha"", ""house"": 10}]","['learning_education_creativity', 'wealth_assets_resources']","['Formal Education', 'Income & Earnings', 'Skills & Creativity']","['income_primary', 'intellectual_skills', 'higher_education']"
"Being in Upavesanavastha, if Jupiter occupies the 2nd, 3rd, 11th or 12th, the native will be virtuous and learned.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Upavesanavastha"", ""house"": 2}, {""planet_name"": ""Jupiter"", ""state"": ""Upavesanavastha"", ""house"": 3}, {""planet_name"": ""Jupiter"", ""state"": ""Upavesanavastha"", ""house"": 11}, {""planet_name"": ""Jupiter"", ""state"": ""Upavesanavastha"", ""house"": 12}]","['core_self_vitality', 'learning_education_creativity']","['Identity & Personality', 'Skills & Creativity']","['self_identity_character', 'intellectual_skills']"
"In Netrapani Avastha, Jupiter will give head diseases and destroy the undertaking of the native. The native will be ever of doubtful disposition.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 5)",avastha,,"[{""planet_name"": ""Jupiter"", ""state"": ""Netrapani Avastha""}]","['career_public_life', 'health_risks_longevity']","['Career Dynamics', 'Mental & Emotional Health', 'Physical Health']","['general_health', 'career_stability_longevity', 'psychological_balance']"
