chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"lf Vyatipata is in the 9th, the native will have many kinds of business and many friends, be very learned, well-disposed to bis wife and be eloquent.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Vyatipata"", ""house"": 9}]","['career_public_life', 'learning_education_creativity', 'relationships']","['Profession & Field', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations']","['independent_business_entrepreneurship', 'friendships_social_circle', 'intellectual_skills', 'marriage_spouse', 'writing_expression']"
"lf Vyatipata is in the l0th, the native will be rich, religious, peaceful, skillful in religious acts, very learned and farsighted.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Vyatipata"", ""house"": 10}]","['core_self_vitality', 'health_risks_longevity', 'learning_education_creativity', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Financial Dynamics', 'Mental & Emotional Health', 'Purpose & Direction', 'Skills & Creativity']","['wealth_stability', 'religious_alignment', 'psychological_balance', 'spiritual_learning', 'intellectual_skills', 'life_path_purpose']"
"If Vyatipata is in the I lth, the native will be extremely opulent, be honourable, truthful, firm in policy, endowed with many horses and be interested in singing.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Vyatipata"", ""house"": 11}]","['career_public_life', 'core_self_vitality', 'home_property_vehicles', 'learning_education_creativity', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Prominence & Governance', 'Purpose & Direction', 'Skills & Creativity', 'Vehicles & Movables']","['wealth_stability', 'public_image_reputation', 'self_identity_character', 'resilience_adaptability', 'vehicle_ownership', 'arts_performance']"
"If Vyatipata is in the t2th, the native will be given to anger, associate with many activities, disabled, irreligious and will hate his own relatives.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Vyatipata"", ""house"": 12}]","['family_lineage', 'health_risks_longevity', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Extended Family Dynamics', 'Mental & Emotional Health', 'Physical Health']","['stress_anxiety', 'accidents_injuries', 'religious_alignment', 'family_support_conflicts']"
"tf paridhi is in the ascendant, the native will be learned, truthful, peaceful, rich, endowed with sons, pure, charitable and dear to elders.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Paridhi"", ""house"": 1}]","['core_self_vitality', 'family_lineage', 'health_risks_longevity', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Children & Descendants', 'Dharma & Spiritual Path', 'Financial Dynamics', 'Identity & Personality', 'Mental & Emotional Health', 'Skills & Creativity', 'Social & Family Relations']","['intellectual_skills', 'self_identity_character', 'psychological_balance', 'wealth_stability', 'childbearing_potential', 'charitable_service', 'parental_relations']"
"lf Paridhi is in the 2nd, the native will be wealthy, charming, will enjoy pleasures, be happy, very religious and be a lord.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Paridhi"", ""house"": 2}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'home_property_vehicles', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Financial Dynamics', 'Identity & Personality', 'Mental & Emotional Health', 'Prominence & Governance', 'Vehicles & Movables']","['wealth_stability', 'physical_appearance', 'luxury_possessions', 'psychological_balance', 'religious_alignment', 'authority_leadership']"
"If Paridhi is in the 3rd, the native will be fond of his wife, be very charming, pious, well disposed to his men, be a servant and be respectful of his elders.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Paridhi"", ""house"": 3}]","['career_public_life', 'core_self_vitality', 'relationships', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Profession & Field', 'Romantic & Marriage', 'Social & Family Relations']","['marriage_spouse', 'physical_appearance', 'religious_alignment', 'service_employment', 'parental_relations']"
"lf Paridhi is in the 4th, the native will be wonder-struck, helpful to enemies as well, kind, endowed with everything and be skilful in singing.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Paridhi"", ""house"": 4}]","['core_self_vitality', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Public Interaction', 'Skills & Creativity']","['self_identity_character', 'disputes_conflicts', 'wealth_stability', 'arts_performance']"
"If Paridhi is in the 5th, the native will be affluent, virtuous, splendorous, affectionate, religious and dear to his wife.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Paridhi"", ""house"": 5}]","['core_self_vitality', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Financial Dynamics', 'Identity & Personality', 'Romantic & Marriage']","['wealth_stability', 'self_identity_character', 'physical_appearance', 'religious_alignment', 'marriage_spouse']"
"If Paridhi is in the 6th, the native will be famous and wealthy, be endowed with sons and pleasures, be helpful to all and will conquer his enemies.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 2)",special_point,,"[{""point_name"": ""Paridhi"", ""house"": 6}]","['career_public_life', 'family_lineage', 'home_property_vehicles', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Financial Dynamics', 'Prominence & Governance', 'Public Interaction', 'Vehicles & Movables']","['public_image_reputation', 'wealth_stability', 'childbearing_potential', 'luxury_possessions', 'disputes_conflicts']"
