chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"Ayana, Muhurtha, a day (consisting day and night), Ritu, month, fortnight and year : These are the periods allotted to the planets from the Sun to Saturn. The period indicated by Rahu is 8 months and Ketu 3 months.","BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""planet_name"": ""Sun"", ""period"": ""Ayana"", ""duration"": ""6 months""}, {""planet_name"": ""Moon"", ""period"": ""Muhurtha"", ""duration"": ""48 minutes""}, {""planet_name"": ""Mars"", ""period"": ""Day"", ""duration"": ""1 day""}, {""planet_name"": ""Mercury"", ""period"": ""Ritu"", ""duration"": ""2 months""}, {""planet_name"": ""Jupiter"", ""period"": ""Month"", ""duration"": ""1 month""}, {""planet_name"": ""Venus"", ""period"": ""Fortnight"", ""duration"": ""15 days""}, {""planet_name"": ""Saturn"", ""period"": ""Year"", ""duration"": ""1 year""}, {""planet_name"": ""Rahu"", ""period"": ""Custom"", ""duration"": ""8 months""}, {""planet_name"": ""Ketu"", ""period"": ""Custom"", ""duration"": ""3 months""}]","['Foundational Concepts', 'timing_windows']","['Astrological Principles', 'Dashas & Sub-Dashas']","['definition', 'vimshottari_dasha']"
"Pungent, saline, bitter, mixed, sweet, acidulous and astringent are respectively tastes lorded by the Sun etc.","BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""planet_name"": ""Sun"", ""taste"": ""Pungent""}, {""planet_name"": ""Moon"", ""taste"": ""Saline""}, {""planet_name"": ""Mars"", ""taste"": ""Bitter""}, {""planet_name"": ""Mercury"", ""taste"": ""Mixed""}, {""planet_name"": ""Jupiter"", ""taste"": ""Sweet""}, {""planet_name"": ""Venus"", ""taste"": ""Acidulous""}, {""planet_name"": ""Saturn"", ""taste"": ""Astringent""}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['definition', 'general_health']"
Strong in the east are Mercury and Jupiter. The sun and Mars are so in the south while Saturn is the only planet that derives strength in the west. The Moon and Venus are endowed with vigour when in the north.,"BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",placement,,"[{""planet_name"": ""Mercury"", ""house"": 1}, {""planet_name"": ""Jupiter"", ""house"": 1}, {""planet_name"": ""Sun"", ""house"": 10}, {""planet_name"": ""Mars"", ""house"": 10}, {""planet_name"": ""Saturn"", ""house"": 7}, {""planet_name"": ""Moon"", ""house"": 4}, {""planet_name"": ""Venus"", ""house"": 4}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['definition', 'vitality_energy_levels']"
"strong during night are the Moon, Mars and Saturn while Mercury is strong during day and night. The rest (i.e. Jupiter, the Sun and Venus) are strong only in day time.","BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""planet_name"": ""Moon"", ""strength_period"": ""Night""}, {""planet_name"": ""Mars"", ""strength_period"": ""Night""}, {""planet_name"": ""Saturn"", ""strength_period"": ""Night""}, {""planet_name"": ""Mercury"", ""strength_period"": ""Day and Night""}, {""planet_name"": ""Jupiter"", ""strength_period"": ""Day""}, {""planet_name"": ""Sun"", ""strength_period"": ""Day""}, {""planet_name"": ""Venus"", ""strength_period"": ""Day""}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['definition', 'vitality_energy_levels']"
During the dark half malefics are strong. Benefics acquire strength in the bright half of the month.,"BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""planet_type"": ""Malefic"", ""strength_period"": ""Dark Half (Krishna Paksha)""}, {""planet_type"": ""Benefic"", ""strength_period"": ""Bright Half (Shukla Paksha)""}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['definition', 'vitality_energy_levels']"
Malefics and benefics are respectively strong in Dakshinayana and Uttarayana.,"BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""planet_type"": ""Malefic"", ""strength_period"": ""Dakshinayana""}, {""planet_type"": ""Benefic"", ""strength_period"": ""Uttarayana""}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['definition', 'vitality_energy_levels']"
"The lords of the year, month, day and Hora (planetary hour) are stronger than the other in ascending order.","BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""strength_hierarchy"": [""Year Lord"", ""Month Lord"", ""Day Lord"", ""Hora Lord""], ""order"": ""Ascending""}]",['Foundational Concepts'],['Astrological Principles'],"['definition', 'general_principle']"
"Again stronger than the other in the ascending are : Saturn, Mars, Mercury, Jupiter, Venus, the Moon and the Sun.","BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""strength_hierarchy"": [""Saturn"", ""Mars"", ""Mercury"", ""Jupiter"", ""Venus"", ""Moon"", ""Sun""], ""order"": ""Ascending""}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['definition', 'vitality_energy_levels']"
"The directions of the planets may be understood as under: The Sun - east, Saturn - west, Venus - south-east, The Moon - north-west, Mars - south, Mercury - north, Jupiter - north-east, Rahu - south-west.","BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""planet_name"": ""Sun"", ""direction"": ""East""}, {""planet_name"": ""Saturn"", ""direction"": ""West""}, {""planet_name"": ""Venus"", ""direction"": ""South-East""}, {""planet_name"": ""Moon"", ""direction"": ""North-West""}, {""planet_name"": ""Mars"", ""direction"": ""South""}, {""planet_name"": ""Mercury"", ""direction"": ""North""}, {""planet_name"": ""Jupiter"", ""direction"": ""North-East""}, {""planet_name"": ""Rahu"", ""direction"": ""South-West""}]","['Foundational Concepts', 'travel_dharma_spirituality']","['Astrological Principles', 'Travel & Journeys']","['definition', 'long_travel_foreign']"
"The Sun rules strong trees (i.e. trees with stout trunks). Saturn useless trees, the Moon milky trees (like rubber yielding plants), Mars bitter ones (like lemon plants), Venus floral plants, Jupiter fruitful ones and Mercury fruitless ones.","BPHS1, Chapter 1 - PLANETARY CHARACTERS AND DESCRIPTION (Part 3)",unstructured,,"[{""planet_name"": ""Sun"", ""rules_tree_type"": ""Strong trees with stout trunks""}, {""planet_name"": ""Saturn"", ""rules_tree_type"": ""Useless trees""}, {""planet_name"": ""Moon"", ""rules_tree_type"": ""Milky trees""}, {""planet_name"": ""Mars"", ""rules_tree_type"": ""Bitter trees""}, {""planet_name"": ""Venus"", ""rules_tree_type"": ""Floral plants""}, {""planet_name"": ""Jupiter"", ""rules_tree_type"": ""Fruitful trees""}, {""planet_name"": ""Mercury"", ""rules_tree_type"": ""Fruitless trees""}]",['Foundational Concepts'],['Astrological Principles'],"['definition', 'classification']"
