chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If the l0th lord is in the l2th, the native will spend through royal abodes (i e. kings), will have fear from enemies and will be worried in spite of being skilful. Notes : Expenditure through royal abodes possibly indicates that the native will lose on taxes, fines etc. to the government as the l2th house is involved. Otherwise, this can mean luxurious political expenses. This placement will cause troubles in financial matters through the Government.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 12}]","['career_public_life', 'health_risks_longevity', 'home_property_vehicles', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Mental & Emotional Health', 'Prominence & Governance', 'Public Interaction', 'Residence & Property']","['debts_liabilities', 'politics_public_service', 'disputes_conflicts', 'stress_anxiety', 'financial_risks']"
"If the I lth lord is in the ascendant, the native will be genuine in disposition, be rich, happy, even-sighted, be a poet, be eloquent in speech and be always endowed with gains. Notes : When the llth lord is in the ascendent, the native will always befriend the virtuous and reject evil associations. He will be extremely prosperous after marriage.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 1}]","['core_self_vitality', 'health_risks_longevity', 'learning_education_creativity', 'relationships', 'wealth_assets_resources', 'yogas']","['Identity & Personality', 'Income & Earnings', 'Mental & Emotional Health', 'Romantic & Marriage', 'Skills & Creativity', 'Social & Family Relations', 'Strength & Success Yogas']","['self_identity_character', 'income_primary', 'dhana_yogas', 'emotional_resilience', 'writing_expression', 'friendships_social_circle', 'marriage_spouse']"
"If the llth lord is in the 2nd, the native will be endowed with all kinds of wealth and all kinds of accomplishments, be charitable, religious and always happy.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 2}]","['health_risks_longevity', 'learning_education_creativity', 'travel_dharma_spirituality', 'wealth_assets_resources', 'yogas']","['Dharma & Spiritual Path', 'Income & Earnings', 'Mental & Emotional Health', 'Skills & Creativity', 'Strength & Success Yogas']","['dhana_yogas', 'income_primary', 'intellectual_skills', 'charitable_service', 'religious_alignment', 'emotional_resilience']"
"If the llth lord is in the 3rd, the native will be skilful in all jobs, wealthy, endowed with fraternal bliss and may sometimes incur gout pains.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 3}]","['health_risks_longevity', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Income & Earnings', 'Knowledge & Wisdom', 'Physical Health', 'Social & Family Relations']","['practical_skills', 'income_primary', 'siblings_relations', 'chronic_diseases']"
"If the llth lord is in the 4th, the native will gain from maternal relatives, will undertake visits to shrines and will possess happiness of house and lands.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 4}]","['home_property_vehicles', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Assets & Property', 'Income & Earnings', 'Residence & Property', 'Social & Family Relations', 'Travel & Journeys']","['inheritance_unearned_income', 'parental_relations', 'pilgrimage_spiritual_travel', 'home_comforts', 'property_real_estate']"
"If the llth lord is in the 5th, the native's children will be happy, educated and virtuous. He will be himself religious and happy.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 5}]","['family_lineage', 'health_risks_longevity', 'travel_dharma_spirituality']","['Children & Descendants', 'Dharma & Spiritual Path', 'Mental & Emotional Health']","['child_success', 'religious_alignment', 'emotional_resilience']"
"If the llth lord is in the 6th, the native will be afflicted by diseases, be cruel, living in foreign places and troubled by enemies. Notes: The placement of the llth lord in the 6th house will augment the chances of 'acquisition' of diseases. The native will incur defects of hearing organ. The native will be so selfish that for his own happiness he will leave his family members and live away from his home or hometown. Servitude will befit him rather than an independent profession. He will often undergo financial reversals.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 6}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'health_risks_longevity', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Extended Family Dynamics', 'Financial Dynamics', 'Identity & Personality', 'Physical Health', 'Profession & Field', 'Public Interaction', 'Travel & Journeys']","['chronic_diseases', 'self_identity_character', 'relocation_abroad', 'disputes_conflicts', 'service_employment', 'sudden_gains_losses', 'family_support_conflicts']"
"If the llth lord is in the 7th, the native will always gain through his wife's relatives, be liberal, virtuous, sensuous and will remain at the command of his spouse. Notes : Should the 7th house be occupied by the llth lord, the native will always look upto and receive help from his wife's relatives. He will be quite affluent as well. He will lack in wisdom. Judgement will lack in him in the matter of expenses and he cannot make out where to spend and where not. A strong urge to seek union with others' females will always be prevalent in him but none will bother for him. Even his own spouse will boss over him.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 7}]","['core_self_vitality', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Income & Earnings', 'Romantic & Marriage', 'Social & Family Relations']","['inheritance_unearned_income', 'inlaws_extended_family', 'marriage_spouse', 'self_identity_character', 'income_primary', 'financial_risks', 'intimacy_sexuality']"
"If the llth lord is in the 8th, the native will incur reversals in his undertakings and will live long while his wife will predecease him. Notes : The I lth lord in the 8th house increases the native's longevity. However, this rule should not be applied to Leo ascendant having Mercury, the I lth lord, in the 8th house in debilitation.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 8}]","['career_public_life', 'health_risks_longevity', 'relationships']","['Career Dynamics', 'Longevity & Risks', 'Romantic & Marriage']","['career_mobility_changes', 'lifespan_overview', 'marriage_spouse']"
"If the llth lord is in the 9th the native will be fortunate, skilful, truthful, honoured by the king and be affluent.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 9)",lordship,,"[{""lord_of_house"": 11, ""placed_in_house"": 9}]","['career_public_life', 'core_self_vitality', 'karma_past_life', 'learning_education_creativity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Knowledge & Wisdom', 'Past Life Patterns', 'Prominence & Governance']","['karmic_blessings', 'practical_skills', 'self_identity_character', 'public_image_reputation', 'income_primary']"
