chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If Gulika is in the 11th, the native will enjoy women of class, be a leader of men, be helpful to his relatives, be short in stature and be an emperor. Notes : If Gulika is in the 11th house, the subject will be in the company of many females. He will be devoid of good character. He will enjoy progenich appiness., wealth status etc. and be charming in appearance.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 11}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Extended Family Dynamics', 'Identity & Personality', 'Income & Earnings', 'Prominence & Governance', 'Romantic & Marriage']","['love_relationships', 'authority_leadership', 'family_support_conflicts', 'physical_appearance', 'child_success', 'income_primary', 'public_image_reputation', 'self_identity_character']"
"If Gulika is in the 12th, the native will indulge in base deeds, be sinful, defective-limbed, unfortunate, indolent, and will join mean people. Notes : Gulika's tenancy in the 12th house at birth will bring innumerable misfortunes and cause loss of wealth on evil missions. One will, however, enjoy progenich appiness.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",placement,,"[{""planet_name"": ""Gulika"", ""house"": 12}]","['core_self_vitality', 'family_lineage', 'health_risks_longevity', 'karma_past_life', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Financial Dynamics', 'Identity & Personality', 'Past Life Patterns', 'Physical Health', 'Social & Family Relations']","['self_identity_character', 'general_health', 'sudden_gains_losses', 'friendships_social_circle', 'child_success', 'karmic_debts_lessons']"
"If Pranapada is in the ascendant, the native will be weak, sickly, dumb, lunatic, dullwitted, defective-limbed, miserable and emaciated. Notes : Pranapada is a special ascendant. How to calculate this special sensitive point could be found on p. 47 supra. Pranapada will fall in a certain degree and its relation with reference to natal ascendant will portend many an event as tersely shown in the present 12 verses.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 1}]","['core_self_vitality', 'health_risks_longevity', 'learning_education_creativity']","['Identity & Personality', 'Mental & Emotional Health', 'Physical Health', 'Skills & Creativity']","['vitality_energy_levels', 'general_health', 'psychological_balance', 'intellectual_skills', 'physical_appearance']"
"If Pranapada is in the 2nd, the native will be endowed with abundant grains (rice, wheat etc.), abundant wealth, abundant attendants, abundant children and be fortunate.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 2}]","['career_public_life', 'family_lineage', 'home_property_vehicles', 'wealth_assets_resources', 'yogas']","['Children & Descendants', 'Income & Earnings', 'Profession & Field', 'Strength & Success Yogas', 'Vehicles & Movables']","['income_primary', 'movable_assets', 'service_employment', 'childbearing_potential', 'dhana_yogas']"
"If Pranapada is in the 3rd, the native will be injurious, (or mischievous), proud, hard-hearted, very dirty and be devoid of respect for elders.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 3}]","['core_self_vitality', 'relationships']","['Identity & Personality', 'Public Interaction', 'Social & Family Relations']","['self_identity_character', 'disputes_conflicts', 'parental_relations']"
"If Pranapada is in the 4th, the native will be happy, friendly, attached to females and elders, soft and truthful.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 4}]","['core_self_vitality', 'home_property_vehicles', 'relationships']","['Domestic Environment', 'Identity & Personality', 'Romantic & Marriage', 'Social & Family Relations']","['domestic_harmony', 'friendships_social_circle', 'love_relationships', 'parental_relations', 'self_identity_character']"
"If Pranapada is in the 5th, the native will be happy, will do good acts, be kind, and very affectionate.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 5}]","['core_self_vitality', 'health_risks_longevity', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Mental & Emotional Health']","['self_identity_character', 'emotional_resilience', 'charitable_service']"
"If Pranapada is in the 6th, the native will be subdued by his relatives and enemies, be sharp, will have defective digestive fire, be wicked, sickly, affluent and short-lived.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 6}]","['family_lineage', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Extended Family Dynamics', 'Income & Earnings', 'Longevity & Risks', 'Physical Health', 'Public Interaction']","['disputes_conflicts', 'family_support_conflicts', 'general_health', 'lifespan_overview', 'income_primary']"
"If Pranapada is in the 7th, the native will be green-eyed, ever libidinous, fierce in appearance, not worthy of respect and be ill-disposed.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 7}]","['career_public_life', 'core_self_vitality', 'relationships']","['Identity & Personality', 'Prominence & Governance', 'Romantic & Marriage']","['physical_appearance', 'intimacy_sexuality', 'public_image_reputation', 'self_identity_character']"
"If Pranapada is in the 8th, the native will be afflicted by diseases, be troubled and will incur miseries on account of the king, relatives, servants and sons.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 8}]","['career_public_life', 'family_lineage', 'health_risks_longevity', 'relationships']","['Extended Family Dynamics', 'Physical Health', 'Prominence & Governance', 'Public Interaction', 'Social & Family Relations']","['general_health', 'chronic_diseases', 'disputes_conflicts', 'family_support_conflicts', 'children_relations', 'authority_leadership']"
"If Pranapada is in the 9th, the native will be endowed with sons, be rich, fortunate, charming, will serve others and be not wicked but be skilful.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 9}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'learning_education_creativity', 'wealth_assets_resources']","['Children & Descendants', 'Identity & Personality', 'Income & Earnings', 'Profession & Field', 'Skills & Creativity']","['child_success', 'income_primary', 'physical_appearance', 'service_employment', 'intellectual_skills']"
"If Pranapada is in the 10th, the native will be heroic, intelligent, skilful, be an expert in carrying out royal orders, and will worship gods.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 10}]","['career_public_life', 'core_self_vitality', 'learning_education_creativity', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Prominence & Governance', 'Skills & Creativity']","['self_identity_character', 'intellectual_skills', 'authority_leadership', 'politics_public_service', 'religious_alignment']"
"If Pranapada is in the 11th, the native will be famous, virtuous, learned, wealthy, fair-complexioned and attached to mother.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 11}]","['career_public_life', 'core_self_vitality', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Formal Education', 'Identity & Personality', 'Income & Earnings', 'Prominence & Governance', 'Social & Family Relations']","['public_image_reputation', 'self_identity_character', 'higher_education', 'income_primary', 'physical_appearance', 'parental_relations']"
"If Pranapada is in the 12th, the native will be mean, wicked, defective-limbed, will hate Brahmins and relatives and will suffer from eye diseases or be one-eyed.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",special_point,,"[{""point_name"": ""Pranapada"", ""house"": 12}]","['core_self_vitality', 'family_lineage', 'health_risks_longevity', 'relationships', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Extended Family Dynamics', 'Identity & Personality', 'Physical Health', 'Public Interaction']","['self_identity_character', 'general_health', 'disputes_conflicts', 'family_support_conflicts', 'religious_alignment']"
"O Brahmin, these are the effects for Dhooma etc. and Pranapada. The effects of these are to be conceived by their positions, relation and aspects apart from their strength or weakness. Notes : We are advised to look upto the Sun and others while declaring the effects due to Dhooma, Gulika etc. So to say the dispositors of Dhooma etc. should be scrutinized to know the extent of effects. For example if Gulika is due to give bad effects, but his dispositor is well-aspected, well-placed or well-related, the evils are minimised. Conversely if favourable effects are due to Gulika etc. the weakness or adverse placement of the respective dispositor will not allow maturity of such good effects. Another hint we take from these two verses is : We should balance the results due to Dhooma, Gulika etc. with the results due to the planets from Sun to Saturn (and of course the nodes). For example, Gulika is in the 11th and good effects are due. If a planet posited in the same 11th denotes contrary results, then the strength of the two will lead to correct estimation of the situation.","BPHS1, Chapter 23 - EFFECTS OF NON-LUMINOUS PLANETS (Part 4)",prose,,,['Foundational Concepts'],['Astrological Principles'],"['general_principle', 'definition']"
