chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If Ketu is in Sayanavastha in Aries, Taurus, Gemini or Virgo, there will be plenty of wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Aries""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Taurus""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Gemini""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Virgo""}]",[],[],"['wealth_assets_resources.Income & Earnings.dhana_yogas', 'wealth_assets_resources.Assets & Property.movable_assets']"
If Ketu is in Sayanavastha in other signs increased diseases will follow.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Cancer""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Leo""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Libra""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Scorpio""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Sagittarius""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Capricorn""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Aquarius""}, {""planet_name"": ""Ketu"", ""state"": ""Sayanavastha"", ""sign"": ""Pisces""}]",[],[],"['health_risks_longevity.Physical Health.general_health', 'health_risks_longevity.Physical Health.chronic_diseases']"
"If Ketu be in Upavesanavastha the native will suffer from ulcers and will have fear from enemies, windy diseases, snakes and thieves.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Upavesanavastha""}]",[],[],"['health_risks_longevity.Physical Health.chronic_diseases', 'relationships.Public Interaction.disputes_conflicts', 'health_risks_longevity.Mental & Emotional Health.stress_anxiety']"
"Should Ketu be in Netrapanivastha, the native will contract eye diseases, and will have fear from wicked people, snakes, enemies and people of royal family.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Netrapanivastha""}]",[],[],"['health_risks_longevity.Physical Health.chronic_diseases', 'relationships.Public Interaction.disputes_conflicts', 'health_risks_longevity.Mental & Emotional Health.stress_anxiety']"
"If Ketu be in Prakasanavastha, the native will be wealthy, righteous, will live in foreign places, be enthusiastic and genuine and will serve the king.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Prakasanavastha""}]",[],[],"['wealth_assets_resources.Income & Earnings.income_primary', 'travel_dharma_spirituality.Travel & Journeys.relocation_abroad', 'core_self_vitality.Identity & Personality.vitality_energy_levels', 'career_public_life.Prominence & Governance.politics_public_service', 'travel_dharma_spirituality.Dharma & Spiritual Path.religious_alignment']"
"If Ketu be in Gamanavastha, the native will be endowed with many sons, abundant wealth, be scholarly, virtuous, charitable and be excellent among men.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Gamanavastha""}]",[],[],"['family_lineage.Children & Descendants.childbearing_potential', 'wealth_assets_resources.Income & Earnings.dhana_yogas', 'learning_education_creativity.Knowledge & Wisdom.lifelong_learning', 'travel_dharma_spirituality.Dharma & Spiritual Path.charitable_service', 'career_public_life.Prominence & Governance.public_image_reputation']"
"If Ketu be in Agamanavastha, the native will incur many diseases, will face loss of wealth, will hurt (others) with his teeth, be a talebearer and will blame others.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Agamanavastha""}]",[],[],"['health_risks_longevity.Physical Health.chronic_diseases', 'wealth_assets_resources.Financial Dynamics.sudden_gains_losses', 'relationships.Public Interaction.disputes_conflicts', 'core_self_vitality.Identity & Personality.other_identity_personality']"
"If Ketu be in Sabhavastha, the native will be garrulous, very proud, miserly, licentious and skilful in evil branches of learning.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Sabhavastha""}]",[],[],"['core_self_vitality.Identity & Personality.other_identity_personality', 'relationships.Romantic & Marriage.intimacy_sexuality', 'learning_education_creativity.Knowledge & Wisdom.other_knowledge_wisdom']"
"If Ketu be in Agamavastha, the native will be a notorious sinner, will enter into litigations with his relatives, be wicked and troubled by diseases and enemies.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Agamavastha""}]",[],[],"['career_public_life.Prominence & Governance.public_image_reputation', 'relationships.Social & Family Relations.inlaws_extended_family', 'relationships.Public Interaction.disputes_conflicts', 'health_risks_longevity.Physical Health.chronic_diseases']"
"If Ketu be in Bhojanavastha, the native will always be distressed with hunger, penury and diseases and will roam all over the earth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 7)",avastha,,"[{""planet_name"": ""Ketu"", ""state"": ""Bhojanavastha""}]",[],[],"['wealth_assets_resources.Financial Dynamics.other_financial_dynamics', 'health_risks_longevity.Physical Health.general_health', 'travel_dharma_spirituality.Travel & Journeys.other_travel_journeys']"
