chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"The l0th lord occupying the ascendant is very favourable for riches giving a royal status to the native. The ascendant having the l0th lord in it will contribute to the native's becoming well educated and learned. It will also make one widely famous. If there are no Balarishta combinations and if the 6th lord is sufficiently favourable, then the position of the l0th lord in the ascendant will not cause diseases in boyhood.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 1}]","['career_public_life', 'health_risks_longevity', 'learning_education_creativity', 'wealth_assets_resources']","['Formal Education', 'Income & Earnings', 'Physical Health', 'Prominence & Governance']","['income_primary', 'authority_leadership', 'public_image_reputation', 'higher_education', 'general_health']"
"If the lOth lord is in the 2nd, the native will be wealthy, virtuous, honoured by the king, charitable, and will enjoy happiness from father and others. The placement of the lOth lord in the 2nd will give immeasurable financial success through one's own profession or calling, apart from a large scale patrimony. His fame will spread in all corners, according to other classical exponents.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 2}]","['career_public_life', 'family_lineage', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Career Dynamics', 'Dharma & Spiritual Path', 'Financial Dynamics', 'Income & Earnings', 'Parents & Ancestors', 'Prominence & Governance']","['income_from_profession', 'wealth_stability', 'inheritance_unearned_income', 'public_image_reputation', 'authority_leadership', 'father_status_influence', 'charitable_service']"
"If the lOth lord is in the 3rd, the native will enjoy happiness from brothers and servants, be valorous, virtuous, eloquent and truthful.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 3}]","['career_public_life', 'core_self_vitality', 'learning_education_creativity', 'relationships']","['Identity & Personality', 'Profession & Field', 'Skills & Creativity', 'Social & Family Relations']","['siblings_relations', 'service_employment', 'confidence_charisma', 'writing_expression', 'self_identity_character']"
"If the lOth lord is in the 4th, the native will be happy, be always interested in his mother's welfare, will lord over conveyances, lands and houses, be virtuous and wealthy.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 4}]","['family_lineage', 'health_risks_longevity', 'home_property_vehicles', 'wealth_assets_resources']","['Domestic Environment', 'Income & Earnings', 'Mental & Emotional Health', 'Parents & Ancestors', 'Residence & Property', 'Vehicles & Movables']","['domestic_harmony', 'mother_status_influence', 'vehicle_ownership', 'property_acquisition', 'income_primary', 'emotional_resilience']"
"If the lOth lord is in the 5th, the native will be endowed with all kinds of learning, be always delighted and be wealthy and endowed with sons. The lord of the l0th house occupying the 5th house will prove a great asset for the native bestowing abundant wealth which will never leave him. He will have a number of children. There will seldom be filial grief for him. He will always move among wealthy people. In the matter of learning and education, sky is the limit in his case. He will be very truthfully disposed and command all material comforts of life.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 5}]","['family_lineage', 'home_property_vehicles', 'learning_education_creativity', 'relationships', 'wealth_assets_resources']","['Children & Descendants', 'Financial Dynamics', 'Formal Education', 'Knowledge & Wisdom', 'Social & Family Relations', 'Vehicles & Movables']","['higher_education', 'lifelong_learning', 'wealth_stability', 'childbearing_potential', 'child_success', 'luxury_possessions', 'friendships_social_circle']"
"If the l0th lord is in the 6th, the native will be bereft of paternal bliss. Although he may be skilful he will be bereft of wealth and be troubled by enemies. The 10th lord going to the 6th house is a dire blemish for professional and monetary stability. One will undergo frequent changes in his calling and will suffer losses therein. His financial growth will be severely paralyzed. He will have a number of enemies contributing to his decline. He will incur lasting diseases. An advantage, however, will come to him in the form of extreme intelligence.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 6}]","['career_public_life', 'family_lineage', 'health_risks_longevity', 'home_property_vehicles', 'learning_education_creativity', 'relationships']","['Career Dynamics', 'Parents & Ancestors', 'Physical Health', 'Public Interaction', 'Residence & Property', 'Skills & Creativity']","['father_status_influence', 'career_mobility_changes', 'debts_liabilities', 'disputes_conflicts', 'chronic_diseases', 'intellectual_skills']"
"If the 10th lord is in the 7th, the native will be endowed with happiness through wife, be intelligent, virtuous, eloquent, truthful and religious.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 7}]","['core_self_vitality', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Romantic & Marriage', 'Skills & Creativity']","['marriage_spouse', 'intellectual_skills', 'writing_expression', 'religious_alignment', 'self_identity_character']"
"If the l0th lord is in the 8th, the native will be devoid of (good) acts, longlived and intent on blaming others. The lOth lord's placement in the 8th house denotes potence of longevity. The l0th lord is the indicator of one's Karmic credit and his strength or his position in the 8th house will contribute to great longevity. That the l0th lord should be considered akin to Saturn in the matter of life span is a fact taught to us by Maharshi Parasara. The rule as per the present verse will, however, not apply to Gemini ascendant horoscope having Jupiter in the 8th (in fall) which will in fact adversely affect longevity. And a Leo native will be a significant beneficiary with Venus in the 8th in exaltation and will enjoy a considerably long span of life.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 8}]","['career_public_life', 'health_risks_longevity', 'karma_past_life', 'relationships']","['Career Dynamics', 'Longevity & Risks', 'Past Life Patterns', 'Public Interaction']","['lifespan_overview', 'career_stability_longevity', 'disputes_conflicts', 'karmic_debts_lessons']"
"If the l0th lord is in the 9th, one born of royal scion will become a king whereas an ordinary native will be equal to a king. This placement will confer wealth and progenic happiness etc.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 9}]","['career_public_life', 'family_lineage', 'wealth_assets_resources', 'yogas']","['Children & Descendants', 'Income & Earnings', 'Prominence & Governance', 'Strength & Success Yogas']","['authority_leadership', 'politics_public_service', 'public_image_reputation', 'income_primary', 'child_success', 'raja_yogas']"
"If the l0th lord is in the l0th, the native will be skilful in all jobs, be valorous, truthful and devoted to elders.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 10}]","['career_public_life', 'core_self_vitality', 'learning_education_creativity', 'relationships']","['Career Dynamics', 'Identity & Personality', 'Knowledge & Wisdom', 'Social & Family Relations']","['career_stability_longevity', 'practical_skills', 'confidence_charisma', 'parental_relations']"
"If the l0th lord is in the llth, the native will be endowed with wealth, happiness and sons. He will be virtuous, truthful and always delighted.","BPHS1, Chapter 22 - EFFECTS OF THE BHAVA LORDS (Part 8)",lordship,,"[{""lord_of_house"": 10, ""placed_in_house"": 11}]","['career_public_life', 'core_self_vitality', 'family_lineage', 'health_risks_longevity', 'wealth_assets_resources']","['Career Dynamics', 'Children & Descendants', 'Financial Dynamics', 'Identity & Personality', 'Mental & Emotional Health']","['income_from_profession', 'wealth_stability', 'childbearing_potential', 'emotional_resilience', 'self_identity_character']"
