chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"INFANT STATE ETC : Infant, youthful, adolescent, old and dead are the states of planets placed in the ascending order at the rate of six degrees in odd signs. This arrangement is reverse in the case of even signs. For odd signs, the placement concerned will denote the Avastha as under : Infant state (Baalavastha) - 0 to 6 degrees - Youthful state (Kumaravastha) - 6 to 12 degrees - Adolescent state (Yuvavastha) - 12 to 18 degrees - Advanced state (Vridhdhavastha) - 18 to 24 degrees - In extremis (Mritavastha) - 24 to 30 degrees. The above order is to be reversed for placement in an even sign.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Infant"", ""sign_modality"": ""odd"", ""degree_start"": 0, ""degree_end"": 6}, {""state"": ""Youthful"", ""sign_modality"": ""odd"", ""degree_start"": 6, ""degree_end"": 12}, {""state"": ""Adolescent"", ""sign_modality"": ""odd"", ""degree_start"": 12, ""degree_end"": 18}, {""state"": ""Old"", ""sign_modality"": ""odd"", ""degree_start"": 18, ""degree_end"": 24}, {""state"": ""Dead"", ""sign_modality"": ""odd"", ""degree_start"": 24, ""degree_end"": 30}, {""state"": ""Dead"", ""sign_modality"": ""even"", ""degree_start"": 0, ""degree_end"": 6}, {""state"": ""Old"", ""sign_modality"": ""even"", ""degree_start"": 6, ""degree_end"": 12}, {""state"": ""Adolescent"", ""sign_modality"": ""even"", ""degree_start"": 12, ""degree_end"": 18}, {""state"": ""Youthful"", ""sign_modality"": ""even"", ""degree_start"": 18, ""degree_end"": 24}, {""state"": ""Infant"", ""sign_modality"": ""even"", ""degree_start"": 24, ""degree_end"": 30}]",['Foundational Concepts'],['Astrological Principles'],"['definition', 'general_principle']"
"RESULTS .. One fourth, half, full, negligible and nil are the grades of results due to a planet in infant, youthful, adolescent, old and dead states.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Infant"", ""result_strength"": ""one fourth""}, {""state"": ""Youthful"", ""result_strength"": ""half""}, {""state"": ""Adolescent"", ""result_strength"": ""full""}, {""state"": ""Old"", ""result_strength"": ""negligible""}, {""state"": ""Dead"", ""result_strength"": ""nil""}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['general_principle', 'vitality_energy_levels']"
"AWAKENING, DREAMING AND SLEEPING STATES: If a planet is in its own sign or in exaltation it is said to be in a state of awakening (or alertness). In the sign of a friend or of a neutral it is in dreaming state while in enemy's sign or in debilitation it is in a state of sleeping.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Awakening"", ""dignity"": ""own_sign""}, {""state"": ""Awakening"", ""dignity"": ""exaltation""}, {""state"": ""Dreaming"", ""dignity"": ""friend_sign""}, {""state"": ""Dreaming"", ""dignity"": ""neutral_sign""}, {""state"": ""Sleeping"", ""dignity"": ""enemy_sign""}, {""state"": ""Sleeping"", ""dignity"": ""debilitation""}]",['Foundational Concepts'],['Astrological Principles'],"['definition', 'general_principle']"
"According to a planet being in Awakening, Dreaming. or Sleeping states, the results due to it will be full, medium or nil.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Awakening"", ""result_strength"": ""full""}, {""state"": ""Dreaming"", ""result_strength"": ""medium""}, {""state"": ""Sleeping"", ""result_strength"": ""nil""}]","['Foundational Concepts', 'health_risks_longevity']","['Astrological Principles', 'Physical Health']","['general_principle', 'vitality_energy_levels']"
"If a planet is in its exaltation sign, it is in Deeptavastha, in own sign Swastha, in thick friend's sign Pramudita, in friendly sign Santa, in neutral's sign Deena, in the company of a malefic Vikala, in an enemy's sign Khala, and in being eclipsed by the Sun-Kopa. Depending on such a state of the planet, the house occupied by it will obtain corresponding effect.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Deepta"", ""dignity"": ""exaltation""}, {""state"": ""Swastha"", ""dignity"": ""own_sign""}, {""state"": ""Pramudita"", ""dignity"": ""great_friend_sign""}, {""state"": ""Santa"", ""dignity"": ""friend_sign""}, {""state"": ""Deena"", ""dignity"": ""neutral_sign""}, {""state"": ""Vikala"", ""conjunction_with"": ""malefic""}, {""state"": ""Khala"", ""dignity"": ""enemy_sign""}, {""state"": ""Kopa"", ""conjunction_with"": ""Sun"", ""condition"": ""eclipsed""}]",['Foundational Concepts'],['Astrological Principles'],"['definition', 'general_principle']"
"Placed in the 5th house if a planet is associated with a node or with the Sun, Saturn or Mars, it is in Lajjitavastba.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Lajjita"", ""house"": 5, ""conjunction_with"": ""Rahu""}, {""state"": ""Lajjita"", ""house"": 5, ""conjunction_with"": ""Ketu""}, {""state"": ""Lajjita"", ""house"": 5, ""conjunction_with"": ""Sun""}, {""state"": ""Lajjita"", ""house"": 5, ""conjunction_with"": ""Saturn""}, {""state"": ""Lajjita"", ""house"": 5, ""conjunction_with"": ""Mars""}]","['Foundational Concepts', 'doshas', 'family_lineage', 'learning_education_creativity']","['Affliction Doshas', 'Astrological Principles', 'Children & Descendants', 'Skills & Creativity']","['definition', 'childbearing_potential', 'intellectual_skills', 'other_affliction_doshas']"
"If a planet is in exaltation or in Moolatrikona, it is Garvitavastha.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Garvita"", ""dignity"": ""exaltation""}, {""state"": ""Garvita"", ""dignity"": ""moolatrikona""}]","['Foundational Concepts', 'core_self_vitality', 'health_risks_longevity']","['Astrological Principles', 'Identity & Personality', 'Physical Health']","['definition', 'vitality_energy_levels', 'confidence_charisma']"
"The avastha is Kshudita if the planet is in an enemy's sign, or conjunct an enemy or aspected by an enemy or even be in conjunction with Saturn.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Kshudita"", ""dignity"": ""enemy_sign""}, {""state"": ""Kshudita"", ""conjunction_with"": ""enemy_planet""}, {""state"": ""Kshudita"", ""aspected_by"": ""enemy_planet""}, {""state"": ""Kshudita"", ""conjunction_with"": ""Saturn""}]","['Foundational Concepts', 'doshas', 'health_risks_longevity', 'relationships']","['Astrological Principles', 'Malefic Influences', 'Mental & Emotional Health', 'Public Interaction']","['definition', 'stress_anxiety', 'disputes_conflicts', 'other_malefic_influences']"
"If a planet is in a watery sign and be in aspect to a malefic but not a benefic, the avastha is called Trushita.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Trushita"", ""sign_element"": ""water"", ""aspected_by"": ""malefic"", ""not_aspected_by"": ""benefic""}]","['Foundational Concepts', 'doshas', 'health_risks_longevity']","['Astrological Principles', 'Malefic Influences', 'Mental & Emotional Health']","['definition', 'emotional_resilience', 'stress_anxiety', 'other_malefic_influences']"
"If a planet is in a friendly sign, or conjunct or aspected by a benefic or is conjunct Jupiter, it is said to be in Muditavastha.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 1)",avastha,,"[{""state"": ""Mudita"", ""dignity"": ""friend_sign""}, {""state"": ""Mudita"", ""conjunction_with"": ""benefic""}, {""state"": ""Mudita"", ""aspected_by"": ""benefic""}, {""state"": ""Mudita"", ""conjunction_with"": ""Jupiter""}]","['Foundational Concepts', 'home_property_vehicles', 'relationships', 'travel_dharma_spirituality']","['Astrological Principles', 'Dharma & Spiritual Path', 'Domestic Environment', 'Social & Family Relations']","['definition', 'domestic_harmony', 'friendships_social_circle', 'spiritual_growth']"
