chunk_text,meta_source_ref,meta_concept_type,attr_name,meta_configurations_json,meta_themes,meta_groups,meta_sub_themes
"If the Sun is in Aagamavastha, the native will be distressed due to enemies, fickle-minded, evil-minded, emaciated, devoid of virtuous acts, and intoxicated with pride.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Aagamavastha""}]","['core_self_vitality', 'health_risks_longevity', 'relationships']","['Identity & Personality', 'Mental & Emotional Health', 'Physical Health', 'Public Interaction']","['disputes_conflicts', 'psychological_balance', 'vitality_energy_levels', 'self_identity_character']"
"If the Sun is in Bhojanavastha, the native will experience pains in joints, will lose money on account of others' females, will have strength waning off and on, be untruthful, will incur head-aches, will eat remnant food and will take to bad ways.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Bhojanavastha""}]","['core_self_vitality', 'health_risks_longevity', 'wealth_assets_resources']","['Financial Dynamics', 'Identity & Personality', 'Physical Health']","['general_health', 'sudden_gains_losses', 'vitality_energy_levels', 'self_identity_character']"
"If the Sun is in Nrityalipsavastha, the native will be honoured by the learned, be himself a scholar, will have knowledge of poetry etc., and be adored by kings on the earth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Nrityalipsavastha""}]","['career_public_life', 'learning_education_creativity']","['Profession & Field', 'Prominence & Governance', 'Skills & Creativity']","['public_image_reputation', 'education_academia_research', 'writing_expression', 'authority_leadership']"
"If the Sun is in Kautukavastha, the native will always be happy, be endowed with spiritual knowledge, will perform sacrificial rites, will move amidst kings, will have fear from enemies, be charming-faced and be endowed with knowledge of poetry.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Kautukavastha""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'learning_education_creativity', 'relationships', 'travel_dharma_spirituality']","['Dharma & Spiritual Path', 'Identity & Personality', 'Mental & Emotional Health', 'Prominence & Governance', 'Public Interaction', 'Skills & Creativity']","['emotional_resilience', 'spiritual_learning', 'authority_leadership', 'disputes_conflicts', 'writing_expression', 'physical_appearance']"
"If the Sun is in Nidravastha, the native will possess eyes laden with sleepiness, i.e. be always drowsy, will live in foreign (or distant) places, will incur harm to wife and will face financial destruction.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Nidravastha""}]","['health_risks_longevity', 'relationships', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Financial Dynamics', 'Physical Health', 'Romantic & Marriage', 'Travel & Journeys']","['vitality_energy_levels', 'relocation_abroad', 'marriage_spouse', 'sudden_gains_losses']"
"The Sun in Upavesanavastha will make one an artisan, black in complexion, devoid of learning, miserable and serve others.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Upavesanavastha""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'learning_education_creativity']","['Formal Education', 'Identity & Personality', 'Mental & Emotional Health', 'Profession & Field']","['service_employment', 'physical_appearance', 'primary_education', 'emotional_resilience']"
"In Netrapani Avastha - all kinds of happiness, if the Sun is in the 5th, 9th and 10th or 7th house.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Netrapani Avastha"", ""house"": 5}, {""planet_name"": ""Sun"", ""state"": ""Netrapani Avastha"", ""house"": 9}, {""planet_name"": ""Sun"", ""state"": ""Netrapani Avastha"", ""house"": 10}, {""planet_name"": ""Sun"", ""state"": ""Netrapani Avastha"", ""house"": 7}]","['core_self_vitality', 'health_risks_longevity']","['Mental & Emotional Health', 'Other']","['emotional_resilience', 'other_core_self_related']"
"In other houses, this Avastha of the sun will give eye diseases and enmity with all.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Netrapani Avastha""}]","['health_risks_longevity', 'relationships']","['Physical Health', 'Public Interaction']","['general_health', 'disputes_conflicts']"
"If in Prakasanavastha, the native will be meritorious, religious, liberal, will enjoy pleasures, be equal to a prince and enjoy the status of Kubera, the Hindu god of wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Prakasanavastha""}]","['career_public_life', 'core_self_vitality', 'travel_dharma_spirituality', 'wealth_assets_resources']","['Dharma & Spiritual Path', 'Identity & Personality', 'Income & Earnings', 'Prominence & Governance']","['self_identity_character', 'religious_alignment', 'authority_leadership', 'income_primary']"
"However, the said Prakasanavastha of the Sun placed in the 7th or the 5th house will cause loss of the first child and will produce many litigations.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Prakasanavastha"", ""house"": 7}, {""planet_name"": ""Sun"", ""state"": ""Prakasanavastha"", ""house"": 5}]","['family_lineage', 'relationships']","['Children & Descendants', 'Public Interaction']","['childbearing_potential', 'disputes_conflicts']"
"If the Sun is in Gamanavastha, the native will incur disease of the feet and be very mean.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Gamanavastha""}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['general_health', 'self_identity_character']"
"If in Aagamanavastha, the Sun in the 12th or in 7th will destroy progeny and will give very limited wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Aagamanavastha"", ""house"": 12}, {""planet_name"": ""Sun"", ""state"": ""Aagamanavastha"", ""house"": 7}]","['family_lineage', 'wealth_assets_resources']","['Children & Descendants', 'Income & Earnings']","['childbearing_potential', 'income_primary']"
"If in Aagamavastha, the sun will give many diseases, ugly appearance, and foolishness. However, he will give wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Aagamavastha""}]","['core_self_vitality', 'health_risks_longevity', 'learning_education_creativity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Physical Health', 'Skills & Creativity']","['general_health', 'physical_appearance', 'intellectual_skills', 'income_primary']"
The Sun in Bhojanavastha in the 9th house will cause many hindrances to spiritual and religious undertakings.,"BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Bhojanavastha"", ""house"": 9}]",['travel_dharma_spirituality'],['Dharma & Spiritual Path'],"['spiritual_growth', 'religious_alignment']"
"In other houses, this position will cause head and eye diseases, apart from joint pains.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Bhojanavastha""}]",['health_risks_longevity'],['Physical Health'],['general_health']
"Though Parasara states that the native with the sun in Kautukavastha will have fear from enemies, Balabhadra exempts such evil effect for the 6th house position.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Kautukavastha"", ""house"": 6}]","['core_self_vitality', 'relationships']","['Public Interaction', 'Purpose & Direction']","['disputes_conflicts', 'resilience_adaptability']"
"The Sun in Kautukavastha in other houses will give two daughters, two wives, itch, excellence, liberality and happiness.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Kautukavastha""}]","['core_self_vitality', 'health_risks_longevity', 'relationships']","['Identity & Personality', 'Mental & Emotional Health', 'Physical Health', 'Romantic & Marriage', 'Social & Family Relations']","['children_relations', 'marriage_spouse', 'general_health', 'self_identity_character', 'emotional_resilience']"
"If the Sun is in Nidravastha, the native will be predisposed to incur pitta, elephantiasis, be absolutely very peaceless and will be liable to lose his first child.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Sun"", ""state"": ""Nidravastha""}]","['family_lineage', 'health_risks_longevity']","['Children & Descendants', 'Mental & Emotional Health', 'Physical Health']","['general_health', 'chronic_diseases', 'stress_anxiety', 'childbearing_potential']"
"If the Moon is in Sayanavastha, the native will be honourable, sluggish, given to sexual lust, and will face financial destruction.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Sayanavastha""}]","['career_public_life', 'health_risks_longevity', 'relationships', 'wealth_assets_resources']","['Financial Dynamics', 'Physical Health', 'Prominence & Governance', 'Romantic & Marriage']","['public_image_reputation', 'vitality_energy_levels', 'intimacy_sexuality', 'sudden_gains_losses']"
"If the Moon is in Upavesanavastha, the native will be troubled by diseases, be dull-witted, be not endowed with mentionable wealth (i.e. will have only negligible wealth), be hard-hearted, will do unworthy acts and will steal others' wealth.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Upavesanavastha""}]","['core_self_vitality', 'health_risks_longevity', 'learning_education_creativity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Physical Health', 'Skills & Creativity']","['general_health', 'intellectual_skills', 'income_primary', 'self_identity_character']"
"If the Moon is in Netrapani Avastha, the native will be troubled by great diseases (long lasting in nature), be very garrulous, wicked and will indulge in bad deeds.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Netrapani Avastha""}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['chronic_diseases', 'self_identity_character']"
"Should the Moon be in Prakasavastha, the native will be famous in the world, will have his virtues exposed through royal patronage, be surrounded by horses, elephants, females and ornaments and will visit shrines.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Prakasavastha""}]","['career_public_life', 'home_property_vehicles', 'travel_dharma_spirituality']","['Prominence & Governance', 'Travel & Journeys', 'Vehicles & Movables']","['public_image_reputation', 'authority_leadership', 'luxury_possessions', 'pilgrimage_spiritual_travel']"
"If the Moon is in Gamanavastha, with decreasing rays, the native will be sinful, cruel and always troubled by afflictions of sight.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Gamanavastha"", ""condition"": ""decreasing rays""}]","['core_self_vitality', 'health_risks_longevity']","['Identity & Personality', 'Physical Health']","['self_identity_character', 'general_health']"
"if with increasing rays, the native will be distressed due to fear.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Gamanavastha"", ""condition"": ""increasing rays""}]",['health_risks_longevity'],['Mental & Emotional Health'],['stress_anxiety']
"If the Moon is in Agamanavastha, the native will be honourable, will suffer diseases of feet, will secretly indulge in sinful acts, be poor and devoid of intelligence and happiness.","BPHS1, Chapter 45 - AVASTHAS OF PLANETS (Part 3)",avastha,,"[{""planet_name"": ""Moon"", ""state"": ""Agamanavastha""}]","['career_public_life', 'core_self_vitality', 'health_risks_longevity', 'wealth_assets_resources']","['Identity & Personality', 'Income & Earnings', 'Mental & Emotional Health', 'Physical Health', 'Prominence & Governance']","['public_image_reputation', 'general_health', 'self_identity_character', 'income_primary', 'emotional_resilience']"
